"kingdom" "phylum" "class" "order" "family" "genus" "binomial" "statut" "category" "foraging.niche" "body.mass" "habitat.breadth" "main.diet" "foraging.period"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chiropodomys" "Chiropodomys calamianensis" "endemic" "DD" "Ar" 40.5 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mus" "Mus crociduroides" "endemic" "DD" "G" 28.7 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mus" "Mus fernandoni" "endemic" "EN" "G" 21.82 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mus" "Mus vulcani" "endemic" "LC" "G" 20.2 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mus" "Mus mayori" "endemic" "VU" "G" 20.78 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apodemus" "Apodemus speciosus" "endemic" "LC" "G" 33.8 4 "MH" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apodemus" "Apodemus semotus" "endemic" "LC" "G" 25.77 3 "MH" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apodemus" "Apodemus argenteus" "endemic" "LC" "G" 21 1 "MH" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Tokudaia" "Tokudaia osimensis" "endemic" "EN" "G" 129.6 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Tokudaia" "Tokudaia muenninki" "endemic" "CR" "G" 177.4 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paulamys" "Paulamys naso" "endemic" "EN" "G" 122 1 "O" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Eropeplus" "Eropeplus canus" "endemic" "VU" "S" 73.96 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pithecheirops" "Pithecheirops otion" "endemic" "DD" "Ar" 71.33 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Haeromys" "Haeromys pusillus" "endemic" "VU" "Ar" 10.4 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Haeromys" "Haeromys minahassae" "endemic" "VU" "Ar" 14.7 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Haeromys" "Haeromys margarettae" "endemic" "DD" "Ar" 12.7 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Hybomys" "Hybomys basilii" "endemic" "EN" "G" 54.18 1 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Abditomys" "Abditomys latidens" "endemic" "DD" "Ar" 269 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Papagomys" "Papagomys armandvillei" "endemic" "NT" "G" 73.8 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pogonomelomys" "Pogonomelomys mayeri" "endemic" "LC" "S" 109.7 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pogonomelomys" "Pogonomelomys bruijnii" "endemic" "LC" "S" 82.01 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Microhydromys" "Microhydromys richardsoni" "endemic" "DD" "G" 10.25 2 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Phloeomys" "Phloeomys pallidus" "endemic" "LC" "Ar" 1744.14 3 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Phloeomys" "Phloeomys cumingi" "endemic" "LC" "Ar" 1946.33 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Vandeleuria" "Vandeleuria nolthenii" "endemic" "EN" "Ar" 56.6 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Batomys" "Batomys russatus" "endemic" "EN" "G" 186.79 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Batomys" "Batomys salomonseni" "endemic" "LC" "G" 187 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Batomys" "Batomys granti" "endemic" "LC" "G" 177.8 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Batomys" "Batomys dentatus" "endemic" "DD" "G" 196 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Crateromys" "Crateromys australis" "endemic" "DD" "Ar" 445 1 "FFN" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Crateromys" "Crateromys schadenbergi" "endemic" "EN" "Ar" 1050 1 "FFN" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Crateromys" "Crateromys heaneyi" "endemic" "EN" "Ar" 572.22 1 "MH" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Crateromys" "Crateromys paulus" "endemic" "DD" "Ar" 401 1 "FFN" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Carpomys" "Carpomys phaeurus" "endemic" "LC" "Ar" 215.15 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Carpomys" "Carpomys melanurus" "endemic" "DD" "Ar" 219.06 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Rhynchomeles" "Rhynchomeles prattorum" "endemic" "EN" "G" 817.52 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Perameles" "Perameles gunnii" "endemic" "VU" "G" 870 2 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Peroryctes" "Peroryctes raffrayana" "endemic" "LC" "G" 838.5 3 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Peroryctes" "Peroryctes broadbenti" "endemic" "EN" "G" 4800 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Echymipera" "Echymipera clara" "endemic" "LC" "G" 1236.5 2 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Echymipera" "Echymipera kalubu" "endemic" "LC" "G" 782.17 3 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Echymipera" "Echymipera echinista" "endemic" "DD" "G" 1000 3 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Echymipera" "Echymipera davidi" "endemic" "EN" "G" 950 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Microperoryctes" "Microperoryctes longicauda" "endemic" "LC" "G" 538 2 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Microperoryctes" "Microperoryctes papuensis" "endemic" "LC" "G" 158 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PERAMELEMORPHIA" "PERAMELIDAE" "Microperoryctes" "Microperoryctes murina" "endemic" "VU" "G" 817.52 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Murexia" "Murexia melanurus" "endemic" "LC" "G" 38.02 1 "I" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Murexia" "Murexia longicaudata" "endemic" "LC" "S" 335.83 1 "I" "CD"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Murexia" "Murexia rothschildi" "endemic" "NT" "G" 53.77 1 "I" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Murexia" "Murexia habbema" "endemic" "LC" "G" 46.97 2 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Phascolosorex" "Phascolosorex dorsalis" "endemic" "LC" "S" 138.5 2 "I" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Phascolosorex" "Phascolosorex doriae" "endemic" "LC" "S" 168.31 1 "I" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Neophascogale" "Neophascogale lorentzii" "endemic" "LC" "Ar" 212 2 "I" "CD"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Sarcophilus" "Sarcophilus harrisii" "endemic" "EN" "G" 10000 6 "VPC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus viverrinus" "endemic" "EN" "G" 1090 4 "I" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus spartacus" "endemic" "NT" "G" 885.67 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus albopunctatus" "endemic" "NT" "G" 637 2 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Myoictis" "Myoictis wallacei" "endemic" "LC" "G" 200 1 "MC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Myoictis" "Myoictis melas" "endemic" "LC" "G" 200 2 "MC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Planigale" "Planigale novaeguineae" "endemic" "LC" "G" 14.9 2 "MC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus kraemeri" "endemic" "NT" "Ar" 5535.39 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus papuensis" "endemic" "VU" "Ar" 5535.39 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus rufoniger" "endemic" "CR" "Ar" 6000 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Strigocuscus" "Strigocuscus pelengensis" "endemic" "LC" "Ar" 500 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger gymnotis" "endemic" "LC" "Ar" 2597.89 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger lullulae" "endemic" "EN" "Ar" 1632.5 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger rothschildi" "endemic" "LC" "Ar" 1365 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger alexandrae" "endemic" "EN" "Ar" 1846.67 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matanim" "endemic" "CR" "Ar" 1550 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matabiru" "endemic" "VU" "Ar" 1846.67 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger vestitus" "endemic" "LC" "Ar" 1850 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger orientalis" "endemic" "LC" "Ar" 2168.75 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger carmelitae" "endemic" "LC" "Ar" 2047.5 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger intercastellanus" "endemic" "LC" "Ar" 1747.5 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger sericeus" "endemic" "LC" "Ar" 2003 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger ornatus" "endemic" "LC" "Ar" 1787.5 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Strigocuscus" "Strigocuscus celebensis" "endemic" "NT" "Ar" 500 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops ursinus" "endemic" "VU" "Ar" 10000 2 "PMS" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops melanotis" "endemic" "CR" "Ar" 10000 2 "PMS" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Lagostrophus" "Lagostrophus fasciatus" "endemic" "VU" "G" 1700 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus inustus" "endemic" "VU" "Ar" 13031.25 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus mbaiso" "endemic" "EN" "Ar" 9395.06 2 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale brunii" "endemic" "VU" "G" 3620 3 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale calabyi" "endemic" "EN" "G" 4326.13 1 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale lanatus" "endemic" "EN" "G" 4758.79 2 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale browni" "endemic" "VU" "G" 5478 2 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale billardierii" "endemic" "LC" "G" 5450 4 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus pulcherrimus" "endemic" "CR" "Ar" 9511.11 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus matschiei" "endemic" "EN" "Ar" 6960 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus goodfellowi" "endemic" "EN" "Ar" 8025 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus ursinus" "endemic" "VU" "Ar" 13250 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus spadix" "endemic" "VU" "Ar" 9100 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus dorianus" "endemic" "VU" "Ar" 9581 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus scottae" "endemic" "CR" "Ar" 10375 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dorcopsis" "Dorcopsis hageni" "endemic" "LC" "G" 5500 2 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dorcopsis" "Dorcopsis muelleri" "endemic" "LC" "G" 5500 1 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dorcopsis" "Dorcopsis atrata" "endemic" "CR" "G" 5916.5 1 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dorcopsis" "Dorcopsis luctuosa" "endemic" "VU" "G" 6352 2 "PMS" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dorcopsulus" "Dorcopsulus vanheurni" "endemic" "NT" "G" 1785.75 2 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dorcopsulus" "Dorcopsulus macleayi" "endemic" "LC" "G" 2988 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Lagorchestes" "Lagorchestes hirsutus" "endemic" "VU" "G" 1265 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus stellarum" "endemic" "VU" "Ar" 9511.11 1 "MH" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "POTOROIDAE" "Bettongia" "Bettongia gaimardi" "endemic" "NT" "G" 1660 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirops" "Pseudochirops coronatus" "endemic" "VU" "Ar" 1500 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirops" "Pseudochirops albertisii" "endemic" "NT" "Ar" 784.85 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirops" "Pseudochirops cupreus" "endemic" "LC" "Ar" 1724.5 3 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirops" "Pseudochirops corinnae" "endemic" "NT" "Ar" 1123 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirulus" "Pseudochirulus schlegeli" "endemic" "VU" "Ar" 255.44 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirulus" "Pseudochirulus larvatus" "endemic" "LC" "Ar" 448.3 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirulus" "Pseudochirulus caroli" "endemic" "LC" "Ar" 456.02 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirulus" "Pseudochirulus mayeri" "endemic" "LC" "Ar" 151.75 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirulus" "Pseudochirulus forbesi" "endemic" "LC" "Ar" 639.16 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PSEUDOCHEIRIDAE" "Pseudochirulus" "Pseudochirulus canescens" "endemic" "LC" "Ar" 300 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PETAURIDAE" "Petaurus" "Petaurus abidi" "endemic" "CR" "Ar" 278 2 "O" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PETAURIDAE" "Petaurus" "Petaurus biacensis" "endemic" "LC" "Ar" 90.98 2 "O" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PETAURIDAE" "Dactylopsila" "Dactylopsila tatei" "endemic" "EN" "Ar" 252 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PETAURIDAE" "Dactylopsila" "Dactylopsila megalura" "endemic" "LC" "Ar" 277.74 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PETAURIDAE" "Dactylonax" "Dactylonax palpator" "endemic" "LC" "Ar" 398 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "ACROBATIDAE" "Distoechurus" "Distoechurus pennatus" "endemic" "LC" "Ar" 44.1 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SOLENODONTIDAE" "Atopogale" "Atopogale cubana" "endemic" "EN" "G" 650 1 "MC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CARNIVORA" "MUSTELIDAE" "Arctonyx" "Arctonyx hoevenii" "endemic" "LC" "G" 6356 3 "MC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "HIPPOSIDERIDAE" "Macronycteris" "Macronycteris thomensis" "endemic" "LC" "A" 13.94 3 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "HIPPOSIDERIDAE" "Macronycteris" "Macronycteris commersoni" "endemic" "NT" "A" 99.09 3 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Boneia" "Boneia bidens" "endemic" "VU" "Ar" 62.39 3 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "MOLOSSIDAE" "Austronomus" "Austronomus kuboriensis" "endemic" "LC" "A" 26.8 2 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "MOLOSSIDAE" "Ozimops" "Ozimops loriae" "endemic" "DD" "A" 7 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "VESPERTILIONIDAE" "Hypsugo" "Hypsugo vordermanni" "endemic" "DD" "A" 5.12 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "VESPERTILIONIDAE" "Hypsugo" "Hypsugo kitcheneri" "endemic" "DD" "A" 9.56 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "EMBALLONURIDAE" "Paremballonura" "Paremballonura atrata" "endemic" "LC" "A" 4.55 2 "I" "CD"
"ANIMALIA" "CHORDATA" "MAMMALIA" "SCANDENTIA" "TUPAIIDAE" "Tupaia" "Tupaia everetti" "endemic" "LC" "S" 350 1 "I" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "TARSIIDAE" "Carlito" "Carlito syrichta" "endemic" "NT" "Ar" 113.5 2 "I" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "TARSIIDAE" "Cephalopachus" "Cephalopachus bancanus" "endemic" "VU" "Ar" 94.25 2 "I" "CN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Trachypithecus" "Trachypithecus mauritius" "endemic" "VU" "Ar" 7100 1 "PMS" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Semnopithecus" "Semnopithecus vetulus" "endemic" "EN" "Ar" 8830 2 "PMS" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Funambulus" "Funambulus obscurus" "endemic" "VU" "S" 70.94 1 "PMS" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "CAPROMYIDAE" "Mysateles" "Mysateles melanurus" "endemic" "VU" "G" 883.14 2 "PMS" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Brassomys" "Brassomys albidens" "endemic" "DD" "S" 40.4 2 "PMS" "N"
